time,open_BTC,high_BTC,low_BTC,close_BTC,volumefrom_BTC,volumeto_BTC,open_ETH,high_ETH,low_ETH,close_ETH,volumefrom_ETH,volumeto_ETH,open_ADA,high_ADA,low_ADA,close_ADA,volumefrom_ADA,volumeto_ADA,open_BNB,high_BNB,low_BNB,close_BNB,volumefrom_BNB,volumeto_BNB,open_XRP,high_XRP,low_XRP,close_XRP,volumefrom_XRP,volumeto_XRP,open_SOL,high_SOL,low_SOL,close_SOL,volumefrom_SOL,volumeto_SOL,open_DOT,high_DOT,low_DOT,close_DOT,volumefrom_DOT,volumeto_DOT,open_DOGE,high_DOGE,low_DOGE,close_DOGE,volumefrom_DOGE,volumeto_DOGE,open_MATIC,high_MATIC,low_MATIC,close_MATIC,volumefrom_MATIC,volumeto_MATIC,open_LTC,high_LTC,low_LTC,close_LTC,volumefrom_LTC,volumeto_LTC
2025-02-17,96132.69,97046.2,95226.61,95790.31,14565.31,1398128550.67,2661.59,2849.7,2638.4,2744.13,658802.74,1808500589.29,0.7714,0.8288,0.7709,0.809,96680020.37,77772253.59,673.22,675.13,661.82,667.56,19135.39,12774072.05,2.729,2.764,2.607,2.66,189550816.59,506496866.53,188.32,189.71,174.75,177.52,2249434.07,408087687.83,4.88,5.069,4.777,4.888,1760673.54,8646021.76,0.2656,0.2688,0.2538,0.2582,268932630.68,70267564.28,0.3258,0.3341,0.3129,0.3196,8845558.1,2859622.66,125.67,128.84,120.07,122.31,792263.74,98239493.65
2025-02-18,95790.31,96736.69,93361.47,95630.67,26359.54,2502902525.93,2744.13,2756.89,2604.91,2670.43,782871.53,2088590910.25,0.809,0.8138,0.7352,0.7536,80773193.43,62015968.22,667.56,666.45,637.38,647.9,22283.99,14437747.86,2.66,2.67,2.469,2.561,247463754.74,633066268.65,177.52,179.06,160.83,169.23,3610059.04,606448520.02,4.888,4.917,4.559,4.764,2850912.27,13485483.73,0.2582,0.2598,0.242,0.2512,409085847.6,102032144.47,0.3196,0.3207,0.2916,0.3024,9710255.29,2947852.39,122.31,129.71,119.91,129.65,925629.32,115846858.1
2025-02-19,95630.67,96885.35,95032.61,96640.99,17048.51,1637124692.48,2670.43,2736.55,2655.15,2715.47,357866.03,967477746.93,0.7536,0.776,0.7322,0.7738,58249436.72,44231981.81,647.9,665.47,646.72,653.68,18212.92,11905415.29,2.561,2.746,2.512,2.738,226528431.52,592985791.47,169.23,174.24,163.74,168.9,1884600.69,319211309.96,4.764,4.902,4.7,4.889,1748557.76,8436301.08,0.2512,0.2554,0.2488,0.2548,173311715.34,43788372.37,0.3024,0.3086,0.2975,0.3017,10533471.06,3182884.92,129.65,139.79,129.62,134.93,1054024.03,141851434.64
2025-02-20,96640.99,98763.14,96430.11,98345.66,21068.47,2057024374.7,2715.47,2771.4,2707.57,2738.98,307273.65,841013806.86,0.7738,0.8112,0.7705,0.8038,50978642.9,40348797.52,653.68,667.28,652.52,656.65,11749.19,7715152.28,2.738,2.748,2.668,2.689,163941363.43,442966984.8,168.9,176.67,167.68,176.07,1412994.76,244627512.26,4.889,5.071,4.883,5.048,2242902.23,11193261.49,0.2548,0.2576,0.2499,0.2548,165056690.44,41944888.46,0.3017,0.3098,0.2989,0.3074,7277635.03,2211038.79,134.93,135.16,125.92,130.87,849836.38,110270298.56
2025-02-21,98345.66,99519.21,94775.25,96150.27,40404.88,3928905117.72,2738.98,2846.45,2614.91,2661.6,973132.84,2643981389.13,0.8038,0.8188,0.7502,0.7617,73233342.03,57505497.38,656.65,651.23,636.8,647.28,16283.94,10540327.59,2.689,2.716,2.507,2.571,243757563.15,637133329.3,176.07,180.55,167.03,168.83,1866219.82,324687600.24,5.048,5.34,4.951,5.058,2987750.02,15386278.99,0.2548,0.2612,0.2342,0.2395,313942279.02,77924102.05,0.3074,0.3162,0.29,0.2948,6754528.44,2047780.08,130.87,139.99,123.76,128.09,1153692.08,153040578.36
2025-02-22,96150.27,96973.86,95771.79,96580.46,11673.75,1126120706.18,2661.6,2797.94,2652.29,2763.54,325917.91,890496240.67,0.7617,0.7842,0.7571,0.7737,30398542.54,23472727.74,647.28,679.93,648.92,668.63,24987.34,16707198.3,2.571,2.61,2.551,2.574,81732780.98,211092826.47,168.83,174.66,168.01,172.09,759356.97,130751306.67,5.058,5.216,5.028,5.043,1724930.51,8804635.99,0.2395,0.2478,0.238,0.2466,146117674.78,35646164.11,0.2948,0.3135,0.2927,0.2986,3232503.68,967083.03,128.09,131.17,125.71,125.95,392210.3,50201858.63
2025-02-23,96580.46,96674.04,95255.75,96274.12,7473.29,718043733.58,2763.54,2855.62,2745.76,2819.92,377823.95,1058360404.79,0.7737,0.7882,0.76,0.7696,31142403.3,23979182.14,668.63,669.3,653.99,658.13,10286.83,6770070.24,2.574,2.602,2.521,2.576,91853666.53,235074705.39,172.09,173.09,166.45,167.96,679264.26,114944072.84,5.043,5.131,4.906,4.953,879589.47,4402802.11,0.2466,0.2476,0.2405,0.2429,98997585.9,24125448.63,0.2986,0.3061,0.291,0.2965,3438884.99,1013369.16,125.95,130.38,125.29,129.87,250741.32,32014027.78
2025-02-24,96274.12,96514.26,91349.77,91536.97,31216.13,2945422583.03,2819.92,2839.7,2472.67,2513.65,860333.28,2290917461.03,0.7696,0.7774,0.6701,0.6814,96187205.95,69031655.38,658.13,626.2,604.51,614.12,18318.12,11249551.91,2.576,2.607,2.237,2.277,366702091.39,886481958.4,167.96,169.64,137.82,141.83,3853746.48,591487924.69,4.953,4.979,4.343,4.414,2512656.15,11625588.67,0.2429,0.244,0.2061,0.2104,518543075.0,115816311.88,0.2965,0.3014,0.2654,0.2668,7595462.29,2140916.48,129.87,130.45,112.44,114.78,678457.99,82371081.25
2025-02-25,91536.97,92540.35,85944.14,88609.26,73085.74,6473414678.86,2513.65,2530.78,2321.8,2492.48,1322164.02,3220072359.52,0.6814,0.6944,0.6304,0.6825,150198473.78,99593593.12,614.12,627.44,580.66,622.75,48004.15,29894386.6,2.277,2.364,2.064,2.32,680730523.89,1511344985.47,141.83,146.93,131.97,144.17,4719553.57,659364350.57,4.414,4.752,4.141,4.634,4757989.54,20965219.1,0.2104,0.2145,0.1954,0.2113,796368858.13,163758134.42,0.2668,0.2753,0.2502,0.2719,12615677.33,3314935.45,114.78,117.13,106.18,114.48,972301.18,109204911.46
2025-02-26,88609.26,89320.19,82199.13,84128.38,59111.39,5069737664.07,2492.48,2504.36,2253.78,2333.12,953519.11,2258691011.15,0.6825,0.6945,0.6307,0.6463,92905858.53,61708234.21,622.75,613.97,588.39,610.86,41482.86,25340060.86,2.32,2.328,2.15,2.196,309479164.44,693297179.55,144.17,145.0,130.49,135.11,3548423.59,485148730.28,4.634,4.922,4.59,4.744,2754419.32,13099519.58,0.2113,0.2138,0.1958,0.2032,437489706.55,89697245.57,0.2719,0.2827,0.264,0.2733,14912453.01,4082244.66,114.48,128.5,113.89,124.52,1298080.47,160448862.12
2025-02-27,84128.38,87008.08,82601.58,84657.34,46301.47,3929681159.63,2333.12,2379.42,2227.96,2305.51,755764.07,1749329389.64,0.6463,0.6791,0.625,0.645,57173730.78,37420188.21,610.86,614.7,596.5,604.88,26059.71,15762911.24,2.196,2.256,2.143,2.197,234809615.43,516070997.16,135.11,142.7,134.6,137.56,2326499.58,321754176.33,4.744,5.177,4.71,4.93,3939315.81,19687473.01,0.2032,0.2113,0.2007,0.2067,283807875.94,58637231.83,0.2733,0.2871,0.2696,0.2769,4913821.85,1368404.61,124.52,131.94,121.72,126.78,999732.08,126758970.46
2025-02-28,84657.34,85114.25,78203.72,84322.57,79539.18,6502539275.13,2305.51,2312.03,2074.27,2236.53,1316509.15,2863531712.08,0.645,0.6462,0.5797,0.6327,106582507.86,65169623.9,604.88,610.75,585.11,587.81,36082.26,21209608.34,2.197,2.2,1.95,2.145,459212458.2,950034489.48,137.56,148.6,125.43,148.11,3888858.88,532786311.92,4.93,4.93,4.45,4.711,3643091.39,16915848.62,0.2067,0.207,0.1814,0.2017,697833251.93,134347863.61,0.2769,0.2773,0.255,0.2718,10030400.73,2652732.62,126.78,129.49,114.07,128.0,1173858.54,144019297.27
2025-03-01,84322.57,86537.62,83798.96,86050.58,18530.02,1577375765.18,2236.53,2280.48,2142.32,2216.72,412403.61,911551564.28,0.6327,0.6765,0.6251,0.659,44413950.98,28713435.63,587.98,620.46,578.56,607.6,21522.09,13076885.42,2.145,2.22,2.121,2.191,149416453.88,324400161.83,148.11,151.07,138.52,143.61,1677322.6,240028993.76,4.711,4.816,4.526,4.66,1508828.4,7013317.34,0.2017,0.2089,0.1993,0.2067,212009176.4,43241595.41,0.2718,0.2854,0.2657,0.2823,6203802.46,1706776.18,128.0,130.85,122.94,124.28,450591.06,56928898.48
2025-03-02,86050.58,95106.04,85047.82,94275.76,48038.07,4350642164.47,2216.72,2551.36,2172.23,2518.51,1112129.61,2649980865.8,0.659,1.168,0.6448,1.136,629279544.06,620855871.11,607.86,670.96,616.0,624.01,43601.13,27207595.87,2.191,3.0,2.174,2.94,765691436.73,2068779776.15,143.61,179.93,140.02,178.75,5973699.69,988970916.81,4.66,5.226,4.57,5.204,3681572.94,18287458.65,0.2067,0.2422,0.2016,0.2394,692691749.44,155180157.85,0.2823,0.3105,0.2749,0.3032,10282534.75,3019664.38,124.28,129.99,117.61,127.85,927858.26,115650268.7
2025-03-03,94275.76,94415.65,85071.66,86158.95,65233.7,5844734403.0,2518.51,2523.92,2095.86,2147.5,1242863.16,2817538032.17,1.136,1.172,0.824,0.8571,542666735.11,525963422.64,624.01,579.42,556.85,575.63,34788.46,20025209.74,2.94,2.967,2.298,2.386,689063606.74,1781929318.64,178.75,179.45,139.1,142.04,5168640.28,813288041.85,5.204,5.246,4.432,4.47,4040981.03,19333681.79,0.2394,0.2405,0.1932,0.199,706715709.34,150546782.79,0.3032,0.3036,0.2503,0.2548,15396722.9,4201281.69,127.85,130.3,106.7,109.83,1067737.92,124269151.64
2025-03-04,86158.95,88941.97,81449.43,87255.42,67017.22,5671376306.72,2147.5,2221.77,1992.64,2171.13,1580979.38,3312378978.4,0.8571,0.9558,0.7577,0.9408,539289865.41,460494427.45,575.63,602.85,574.4,583.83,26788.38,15639753.15,2.386,2.537,2.212,2.454,583653564.41,1386591248.42,142.04,146.85,130.73,144.79,4521057.67,628115729.93,4.47,4.509,4.017,4.329,3805066.28,16207188.76,0.199,0.2022,0.1829,0.1991,636401633.33,123181741.34,0.2548,0.2622,0.2308,0.2498,15933528.58,3871298.3,109.83,110.85,94.05,103.65,1319432.15,135167888.71
2025-03-05,87255.42,91001.98,86341.87,90610.8,38856.74,3457722668.91,2171.13,2272.97,2154.95,2241.7,645690.07,1419894367.7,0.9408,1.027,0.9139,0.9742,334347266.78,322115073.11,583.83,619.42,595.68,598.3,16111.44,9639524.7,2.454,2.54,2.408,2.5,269914722.87,668517799.49,144.79,149.7,140.23,146.32,2809518.48,404943828.16,4.329,4.55,4.28,4.525,1652120.35,7268148.49,0.1991,0.2066,0.1964,0.2048,319286461.68,64347122.15,0.2498,0.2595,0.2472,0.2559,4692708.11,1183543.42,103.65,106.77,100.64,104.76,502789.73,52112032.14
2025-03-06,90610.8,92808.83,87818.33,89931.91,38977.52,3512025157.48,2241.7,2319.94,2176.6,2202.6,553619.95,1241687549.9,0.9742,0.9884,0.8854,0.9065,230274045.23,214960807.91,598.3,604.88,588.78,596.43,13810.64,8237058.29,2.5,2.645,2.471,2.6,301950209.41,777095869.02,146.32,152.88,142.46,143.3,2248183.44,331232423.98,4.525,4.661,4.344,4.43,2109078.79,9446294.21,0.2048,0.22,0.199,0.2015,405471136.6,84050069.92,0.2559,0.2603,0.245,0.2496,6682073.76,1692263.84,104.76,112.98,102.17,103.41,764454.64,81632477.94
2025-03-07,89931.91,91275.25,84649.25,86766.61,70464.28,6196139350.73,2202.6,2258.09,2102.41,2140.93,913517.64,1983561951.51,0.9065,0.9205,0.8066,0.8181,292466202.16,248800876.92,596.43,599.64,570.75,594.44,30389.28,18064544.2,2.6,2.62,2.343,2.384,509593081.63,1255891349.65,143.3,150.82,135.08,139.34,3034947.22,434373597.5,4.43,4.673,4.215,4.41,2987174.91,13432454.29,0.2015,0.2087,0.1903,0.1983,452707772.3,90937317.53,0.2496,0.2521,0.237,0.2414,7361071.27,1804005.42,103.41,106.67,97.43,103.66,671772.65,69120656.91
2025-03-08,86766.61,86860.89,85206.97,86225.0,10574.16,910862167.44,2140.93,2234.23,2104.79,2203.24,276962.45,601813434.43,0.8181,0.8387,0.7932,0.8049,95789483.22,78054905.24,594.44,603.92,590.21,593.14,9960.17,5907792.91,2.384,2.41,2.302,2.325,149247809.54,350477453.06,139.34,141.0,135.26,136.95,920714.58,127053312.18,4.41,4.442,4.262,4.288,1605979.45,6982554.78,0.1983,0.2008,0.191,0.1922,183504171.83,35823782.33,0.2414,0.2475,0.2369,0.2458,4305330.67,1040136.77,103.66,108.64,101.69,102.29,432347.79,45275867.6
2025-03-09,86225.0,86509.85,80006.76,80719.05,23565.36,1952362587.51,2203.24,2211.63,1989.92,2020.01,551903.26,1140040601.08,0.8049,0.8172,0.7089,0.721,168966472.87,128196649.74,593.14,557.61,538.23,554.54,19325.25,10716621.69,2.325,2.351,2.083,2.138,321349471.75,703030255.64,136.95,139.8,125.36,126.47,2009469.49,263177088.02,4.288,4.349,3.981,4.017,2805770.64,11644446.19,0.1922,0.1942,0.1654,0.168,504700228.68,88601819.18,0.2458,0.2472,0.2198,0.2211,11133517.44,2577997.74,102.29,102.73,93.69,94.57,515090.27,50695455.08
2025-03-10,80719.05,84037.25,77420.92,78561.62,54996.98,4414695361.63,2020.01,2152.22,1810.22,1864.38,1275432.63,2508045690.95,0.721,0.7783,0.6579,0.6705,216773624.8,154255817.29,554.54,544.59,526.76,531.08,24944.2,13247279.71,2.138,2.261,1.992,2.02,469265829.24,990685541.75,126.47,131.49,115.45,118.24,3475263.97,424317915.17,4.017,4.28,3.777,3.868,3401372.81,13761292.69,0.168,0.1809,0.1504,0.1539,736348822.55,120717140.52,0.2211,0.2322,0.2037,0.2057,11798674.58,2544723.88,94.57,99.06,86.31,87.43,735608.81,68103369.92
2025-03-11,78561.62,83608.26,76581.52,82919.47,46456.32,3744822903.84,1864.38,1962.74,1754.47,1922.98,1202903.6,2270225385.14,0.6705,0.7448,0.6476,0.7238,223199419.56,158365823.71,531.08,576.12,547.77,551.58,36522.03,20144832.79,2.02,2.214,1.9,2.17,485320398.27,1009132264.49,118.24,128.4,112.19,125.34,3395878.93,414367468.65,3.868,4.119,3.662,4.042,3498138.49,13734250.67,0.1539,0.1686,0.1428,0.1645,895678373.34,141106574.47,0.2057,0.2216,0.1964,0.2153,9389542.4,1958867.59,87.43,93.21,83.39,90.42,779232.55,69278861.58
2025-03-12,82919.47,84410.29,80596.11,83665.14,33320.8,2750448405.11,1922.98,1956.11,1829.6,1907.9,815698.51,1544805794.26,0.7238,0.7684,0.711,0.7357,151467961.72,111246886.57,551.58,582.64,555.62,569.76,29782.45,16968836.9,2.17,2.274,2.133,2.239,333633672.21,735667000.36,125.34,131.34,121.24,126.62,2303770.95,289534117.48,4.042,4.093,3.849,3.969,2254925.28,8974886.3,0.1645,0.1739,0.1595,0.1724,535565456.22,89315760.19,0.2153,0.2273,0.2093,0.2166,16757365.29,3624082.42,90.42,92.89,87.33,91.51,375276.79,33866364.53
2025-03-13,83665.14,84307.29,79915.4,81081.43,25813.81,2112762232.49,1907.9,1920.23,1821.32,1863.87,607489.54,1138988132.52,0.7357,0.7401,0.6888,0.7026,157385822.86,112546821.64,569.76,599.92,550.06,579.57,52593.42,30481571.67,2.239,2.346,2.214,2.252,270005768.85,612647084.83,126.62,128.3,120.74,123.32,1626260.22,202485713.93,3.969,4.096,3.826,3.979,2175331.39,8603780.57,0.1724,0.173,0.1617,0.1651,401877294.45,67426156.74,0.2166,0.2212,0.2058,0.2108,8233760.06,1758153.55,91.51,91.74,86.27,88.06,382294.5,33823659.66
2025-03-14,81081.43,85315.9,80787.81,83995.47,27692.23,2317052000.16,1863.87,1945.8,1860.72,1911.53,346234.96,661654970.12,0.7026,0.7512,0.6963,0.7372,103347186.88,75014914.91,579.57,601.32,578.22,587.88,21660.89,12734097.04,2.252,2.39,2.237,2.356,201817376.73,469287633.2,123.32,136.03,122.97,133.56,1959853.51,255080457.71,3.979,4.225,3.969,4.184,2706727.1,11195867.9,0.1651,0.1762,0.1646,0.1719,285960770.74,48803533.46,0.2108,0.2225,0.2099,0.2148,5311189.09,1143549.02,88.06,92.82,87.81,91.3,308482.0,27924355.66
2025-03-15,83995.47,84688.82,83628.73,84355.92,6081.09,512466916.19,1911.53,1957.41,1904.03,1937.46,143816.61,277588743.46,0.7372,0.7594,0.7311,0.7467,59202350.26,44231065.24,587.88,619.93,589.99,619.85,26113.5,16186382.47,2.356,2.476,2.353,2.391,148046204.52,357633437.23,133.56,136.55,132.48,135.9,902396.93,121374100.5,4.184,4.427,4.183,4.35,2095101.47,9083459.06,0.1719,0.1778,0.1712,0.176,155377810.63,27162543.51,0.2148,0.22,0.2138,0.2189,5459875.31,1181959.96,91.3,94.24,90.98,92.47,213824.75,19823190.03
2025-03-16,84355.92,85083.1,81992.19,82572.37,13119.21,1094031604.62,1937.46,1940.83,1861.34,1886.94,236266.67,448389175.16,0.7467,0.7471,0.6949,0.7048,83000708.61,59101893.32,619.85,610.04,588.74,602.2,16455.73,9909645.45,2.391,2.411,2.268,2.294,163866970.73,381182343.38,135.9,136.7,125.2,126.1,1527950.87,199012186.21,4.35,4.362,4.186,4.3,1486275.08,6378934.17,0.176,0.1768,0.1658,0.1682,229854552.58,39189719.56,0.2189,0.2196,0.2068,0.2101,9096727.02,1936002.08,92.47,92.68,88.39,90.25,209534.52,18971521.64
2025-03-17,82572.37,84760.98,82442.95,84025.12,19966.07,1667911609.42,1886.94,1952.31,1879.86,1926.41,284013.98,544239998.37,0.7048,0.7301,0.7025,0.7177,74469476.57,53628485.22,602.2,645.82,612.63,631.87,38651.59,24422737.75,2.294,2.379,2.292,2.338,165254706.14,386991395.08,126.1,130.62,125.55,128.04,1581162.65,202677554.08,4.3,4.464,4.299,4.372,1841649.14,8085530.8,0.1682,0.1762,0.168,0.1734,222032146.72,38360942.18,0.2101,0.2201,0.2093,0.2142,8144843.11,1754154.7,90.25,94.37,90.25,92.31,355465.48,33086770.55
2025-03-18,84025.12,84039.3,81137.39,82716.74,20939.97,1721702159.89,1926.41,1935.75,1871.94,1931.53,296067.75,561709451.5,0.7177,0.7183,0.6817,0.7016,63244806.89,44093630.23,631.87,643.54,618.22,627.99,27924.31,17536061.5,2.338,2.339,2.221,2.285,157167291.76,356488006.55,128.04,128.19,121.8,125.32,1560719.57,193913537.25,4.372,4.483,4.233,4.449,1734172.33,7498913.34,0.1734,0.1735,0.1627,0.168,223614327.24,37279047.46,0.2142,0.2146,0.2029,0.2119,9414620.99,1957930.4,92.31,92.33,87.13,90.05,295683.15,26346312.03
2025-03-19,82716.74,87036.45,82562.03,86878.5,30764.1,2600942940.47,1931.53,2070.73,1927.78,2056.92,557064.14,1121121085.82,0.7016,0.7474,0.7003,0.7439,115985565.45,84664139.35,627.99,660.19,618.92,618.92,22119.6,13690316.67,2.285,2.592,2.265,2.547,439583165.8,1090715752.7,125.32,136.09,124.21,135.39,2205220.03,287743812.79,4.449,4.597,4.438,4.539,2574665.6,11635133.93,0.168,0.1788,0.1668,0.1781,316976281.64,54467687.29,0.2119,0.2213,0.2102,0.2203,6200340.79,1338059.08,90.05,94.24,89.36,94.11,356575.62,32630584.18
2025-03-20,86878.5,87483.4,83611.66,84178.31,25040.14,2135028136.81,2056.92,2068.27,1951.62,1982.66,340451.01,678503902.02,0.7439,0.755,0.7119,0.7175,75062248.83,54823491.58,618.92,632.68,597.33,630.24,29260.84,18441439.79,2.547,2.563,2.388,2.435,230178259.97,567872772.91,135.39,136.11,126.61,127.5,1659924.66,217173608.91,4.539,4.565,4.326,4.398,1795020.79,7913192.74,0.1781,0.1792,0.1666,0.1693,229382316.5,39536781.44,0.2203,0.221,0.2094,0.2115,4400315.14,943904.81,94.11,94.57,90.1,93.25,237617.25,21966385.21
2025-03-21,84178.31,84798.7,83129.17,84060.48,15799.47,1326866772.29,1982.66,1995.28,1936.31,1965.08,253358.58,497551382.23,0.7175,0.7274,0.7003,0.7047,67852751.66,48212398.44,630.24,639.11,623.31,634.99,15739.85,9994692.46,2.435,2.465,2.356,2.38,137994453.69,331056259.63,127.5,130.12,124.83,128.45,1421833.49,181179162.39,4.398,4.582,4.378,4.497,2565376.83,11510185.04,0.1693,0.1715,0.1646,0.1672,187904271.12,31525320.71,0.2115,0.2134,0.2039,0.2057,3344838.41,694027.51,93.25,93.87,90.81,90.82,259457.07,24087537.97
2025-03-22,84060.48,84503.68,83661.65,83837.39,4784.27,402548876.3,1965.08,2005.7,1963.88,1980.4,115518.94,229714664.93,0.7047,0.7157,0.6972,0.7012,35421665.31,24987447.46,634.99,633.31,622.07,626.85,8332.17,5223038.8,2.38,2.416,2.359,2.371,62368607.37,148777441.75,128.45,131.77,127.78,128.49,734820.39,95163317.34,4.497,4.544,4.415,4.446,1397600.03,6246893.01,0.1672,0.1697,0.1666,0.1674,87623997.93,14759432.07,0.2057,0.2129,0.2056,0.2091,2367244.38,496067.61,90.82,92.2,90.4,91.34,127635.19,11638691.01
2025-03-23,83837.39,86126.45,83807.2,86091.67,7450.59,632787991.66,1980.4,2020.18,1976.7,2006.05,151408.75,302998157.14,0.7012,0.7157,0.6918,0.7104,42592206.98,30061667.51,626.85,644.4,623.65,624.08,9797.85,6114627.69,2.371,2.442,2.365,2.44,76384539.1,183599641.71,128.49,134.02,128.23,132.84,968822.79,127579894.09,4.446,4.516,4.4,4.502,873050.1,3889552.61,0.1674,0.1726,0.1671,0.1726,125212899.27,21317409.63,0.2091,0.2141,0.2077,0.2129,3611902.89,761560.65,91.34,92.99,90.67,91.48,122702.61,11261905.43
2025-03-24,86091.67,88782.52,85546.71,87520.48,26225.71,2301262365.85,2006.05,2103.99,1977.97,2081.53,387473.82,800572022.69,0.7104,0.7459,0.7057,0.732,99616855.58,72861912.79,624.08,638.81,620.7,637.24,20757.8,13227630.2,2.44,2.504,2.414,2.45,131145789.17,322275068.72,132.84,145.11,132.08,141.02,2850386.69,400452460.5,4.502,4.771,4.471,4.624,2206184.7,10311446.72,0.1726,0.1891,0.1707,0.183,394679642.27,71467541.86,0.2129,0.2223,0.2098,0.2196,6191208.44,1353669.83,91.48,95.63,90.86,93.78,361702.7,33902254.0
2025-03-25,87520.48,88575.0,86325.18,87439.7,23097.19,2023574450.81,2081.53,2097.85,2037.56,2066.62,274400.44,567133150.85,0.732,0.7663,0.7211,0.7448,113277677.86,84590208.01,637.24,650.46,623.97,630.09,20873.13,13151960.46,2.45,2.478,2.408,2.45,99754751.55,243742814.56,141.02,147.53,138.18,143.7,2201889.9,316266140.73,4.624,4.721,4.586,4.639,1257268.48,5848242.64,0.183,0.1936,0.1808,0.1907,501316479.06,94616697.13,0.2196,0.23,0.217,0.2293,7789773.03,1747998.63,93.78,94.73,91.93,94.4,241289.34,22536987.15
2025-03-26,87439.7,88297.12,85867.66,86923.95,19657.36,1711822847.59,2066.62,2079.18,1981.68,2009.64,331520.12,672337092.62,0.7448,0.7744,0.7196,0.7289,84444258.21,63016834.67,630.09,627.94,616.12,618.03,9518.28,5882575.78,2.45,2.479,2.328,2.349,144916401.35,349260349.22,143.7,145.53,135.94,137.37,1743074.66,245512677.16,4.639,4.768,4.598,4.692,2059624.79,9653211.24,0.1907,0.2058,0.1894,0.1949,565740775.27,111541303.84,0.2293,0.2484,0.2284,0.2326,12562666.6,2990518.53,94.4,96.52,90.94,92.41,336897.67,31709451.98
2025-03-27,86923.95,87779.02,85817.84,87218.89,16968.52,1476492894.46,2009.64,2037.52,1986.9,2003.3,272617.81,548864029.08,0.7289,0.7441,0.721,0.7379,44063837.33,32413535.24,618.03,643.68,619.43,637.4,28800.57,18357357.98,2.349,2.39,2.302,2.34,122001814.72,286545231.97,137.37,140.23,135.65,138.41,1436758.63,198880791.28,4.692,4.758,4.497,4.626,1944217.72,8983452.2,0.1949,0.2006,0.1877,0.1904,366227882.42,70833617.02,0.2326,0.2427,0.2297,0.2309,8405465.42,1973135.57,92.41,95.0,92.19,92.79,241587.3,22543805.68
2025-03-28,87218.89,87492.39,83544.63,84387.01,25383.93,2152567384.16,2003.3,2015.61,1861.15,1896.15,579310.91,1103644177.42,0.7379,0.746,0.6894,0.7058,72067252.94,50912959.92,637.4,629.78,612.9,619.49,20984.2,12999397.98,2.34,2.343,2.152,2.206,235684211.19,523329512.07,138.41,139.0,127.69,129.43,2159703.03,284667466.11,4.626,4.643,4.242,4.28,2509278.26,10937293.9,0.1904,0.1928,0.1772,0.1801,485937107.56,88434080.26,0.2309,0.2311,0.2075,0.2126,8775051.54,1896780.72,92.79,93.39,85.69,87.34,337027.23,29797638.49
2025-03-29,84387.01,84583.02,81634.23,82625.65,11328.65,938834818.34,1896.15,1912.48,1797.16,1827.68,370691.72,684034057.76,0.7058,0.7117,0.6588,0.6729,56695894.65,38406172.14,619.49,609.86,595.15,602.75,14446.07,8707428.16,2.206,2.225,2.06,2.134,227399518.37,482474391.34,129.43,130.47,122.7,124.53,1254264.55,158062399.0,4.28,4.3,3.995,4.049,1774312.11,7320367.22,0.1801,0.1825,0.1658,0.1695,345387540.99,59435484.82,0.2126,0.2203,0.1976,0.2028,9710305.31,1973336.85,87.34,88.0,84.19,85.43,217823.74,18740026.14
2025-03-30,82625.65,83516.72,81563.47,82379.51,10151.57,839590269.08,1827.68,1848.29,1767.75,1807.48,340138.58,617668227.48,0.6729,0.6872,0.6513,0.661,38265518.49,25636571.3,602.75,606.64,598.24,602.11,10777.24,6489103.79,2.134,2.214,2.108,2.137,145658611.85,314278048.39,124.53,127.02,123.0,124.8,1043282.75,130484138.99,4.049,4.172,3.987,4.041,1418730.65,5797336.03,0.1695,0.1725,0.1644,0.1665,256177509.26,43372966.2,0.2028,0.207,0.2001,0.2041,3990644.99,812447.55,85.43,86.79,84.69,86.07,220098.43,18942435.8
2025-03-31,82379.51,83917.4,81290.13,82539.52,22937.49,1894666416.64,1807.48,1853.97,1777.38,1822.14,504869.33,917704034.94,0.661,0.6653,0.6297,0.6616,79472112.11,51766441.66,602.11,611.12,594.37,604.68,19341.27,11695366.63,2.137,2.14,2.024,2.089,260277690.44,543840735.24,124.8,127.8,122.75,124.55,1949246.47,244535464.56,4.041,4.092,3.95,4.021,1655239.05,6671728.35,0.1665,0.1683,0.1601,0.1666,408098457.0,67319953.02,0.2041,0.2095,0.2002,0.2025,2804093.74,571262.41,86.07,86.2,80.84,82.96,456449.96,38083164.95
2025-04-01,82539.52,85554.98,82419.98,85174.96,23296.36,1962356062.59,1822.14,1927.88,1817.91,1905.23,448786.64,845243050.66,0.6616,0.6941,0.6578,0.6772,59571081.72,40279627.5,604.68,633.19,607.81,611.13,22083.9,13496141.27,2.089,2.199,2.065,2.139,217685215.64,465178961.66,124.55,130.38,123.76,126.69,1964638.99,249995441.21,4.021,4.277,4.016,4.171,2056649.39,8578890.46,0.1666,0.1757,0.166,0.174,357602976.39,61251565.58,0.2025,0.2076,0.199,0.2012,4160980.58,845068.0,82.96,85.88,82.86,84.49,245362.5,20737416.99
