time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2020-10-28,409.35,381.06,403.74,192392.15,75394842.45,388.77,direct,,ETH
2020-10-29,393.98,380.87,388.77,249693.18,97143305.34,387.54,direct,,ETH
2020-10-30,392.05,374.08,387.54,379042.31,144640027.44,382.76,direct,,ETH
2020-10-31,392.57,385.67,382.83,547916.74,211918605.81,386.77,multiply,BTC,ETH
2020-11-01,397.71,385.6,386.77,850038.51,337253108.32,396.75,multiply,BTC,ETH
2020-11-02,404.39,378.67,396.49,347549.1,135741837.5,383.61,direct,,ETH
2020-11-03,398.14,388.18,383.66,341553.65,132583691.44,388.18,multiply,BTC,ETH
2020-11-04,408.58,377.14,388.17,254271.89,100082927.23,402.66,direct,,ETH
2020-11-05,420.74,397.1,402.66,257653.91,105310367.9,416.89,direct,,ETH
2020-11-06,458.22,415.41,416.89,374046.51,164108426.67,456.32,direct,,ETH
2020-11-07,468.04,426.27,456.32,353304.45,158253714.77,435.82,direct,,ETH
2020-11-08,460.03,432.87,435.82,169586.34,75984233.86,454.74,direct,,ETH
2020-11-09,458.75,434.54,454.74,230777.2,103452706.39,444.45,direct,,ETH
2020-11-10,455.07,439.44,444.45,206511.07,92709328.95,450.86,direct,,ETH
2020-11-11,476.65,449.95,450.86,507733.44,236182074.76,463.91,direct,,ETH
2020-11-12,470.4,452.69,463.91,419454.5,193184163.08,462.78,direct,,ETH
2020-11-13,477.97,458.1,462.78,408493.75,191393679.41,476.87,direct,,ETH
2020-11-14,477.76,452.26,476.87,303539.72,140465129.76,461.03,direct,,ETH
